,BANANA,POBLANO,JALAPENO,GUAJILLO,CAYENNE,HABANERO,NAGA_VIPER,COLOR,AGE,SPICYNESS
2527,False,True,False,True,True,False,False,0.46936086520899895,4.695894398316506,73.9290485908025
2528,True,False,False,False,True,False,True,0.5163759819004564,6.966856537191621,125.20706383319035
2529,False,False,True,False,False,False,True,0.6226018995585374,6.56827650708927,86.25354636780008
2530,False,False,True,False,True,False,False,0.49025798908796836,4.3049889079175765,59.981214479900146
2531,True,False,False,False,True,False,True,0.4633578443524253,5.041363573726841,90.24478319569437
2532,True,False,True,False,False,False,False,0.7756281933319606,5.3944204352696,40.77281899370798
2533,False,False,True,True,False,False,False,0.5813946973267661,2.359458761193896,46.10109642798848
2534,True,False,True,False,False,True,False,0.6217975760424035,8.967768424609387,76.44974961848712
2535,False,False,True,False,True,True,False,0.41897508631731206,2.828108115252104,76.0501961075754
2536,True,False,False,True,False,True,False,0.35865282860686626,4.222134971521487,71.78268555617879
2537,False,False,False,False,False,True,False,0.06374980485403327,12.11157604312482,86.37330168794553
2538,False,True,True,False,False,True,False,0.6761690360421412,4.182717318742762,87.53517919509285
2539,False,False,True,False,False,True,False,0.5778480467071682,9.082173161018554,80.69338863162491
2540,False,False,True,False,False,False,False,0.6707120136850282,4.782544171338118,54.87008248126231
2541,False,True,False,False,False,True,False,0.5530496791135134,2.845985435771741,89.42145808444431
2542,False,False,False,False,True,False,True,0.33107985451841604,4.952667059936515,93.61006235807552
2543,False,True,True,False,False,False,False,0.8255205363415806,8.479329331534043,56.698273770463885
2544,False,False,False,False,True,False,False,0.06859887719283063,2.8652836111469053,37.54041366832558
2545,False,False,True,True,True,True,False,0.34673463853155617,2.843316197383275,87.59155015178327
2546,False,False,False,False,True,False,False,0.2566717928192132,5.109670202827172,54.602294118951
2547,False,False,True,False,True,False,False,0.4888359875317363,2.7849473457046106,46.334581983480255
2548,False,False,False,True,False,False,False,0.2924274665762783,6.671877017952933,59.71054966455862
2549,True,True,True,False,False,True,False,0.7076887697902261,6.019537049162738,74.51837004526462
2550,False,False,True,False,True,False,False,0.5648074642892619,10.311624242825076,80.93118046891209
2551,True,True,False,False,False,True,False,0.5719721262102764,3.586937761124573,60.14270890593219
2552,False,True,False,False,False,False,False,0.8796331065553648,4.960751956694896,31.127093800007952
2553,False,False,True,False,False,True,True,0.38751553109590114,10.084174018283452,117.17073350129904
2554,False,False,False,True,False,False,False,0.1545178139048953,4.129474877290823,52.28436048416546
2555,True,False,False,False,False,False,False,0.8362384999673249,11.35637620107422,41.32487072505562
2556,True,False,True,False,True,False,False,0.4864907638303206,4.893229169424141,58.71571569583616
2557,True,False,True,False,False,False,False,0.7697782701406461,8.714837516118678,49.19552627590259
2558,True,True,True,False,False,False,False,0.8162155578288918,8.152064228358114,53.996535295834356
2559,False,False,False,False,False,False,True,0.17802492456678504,4.981148631595945,77.39441778146627
2560,False,False,True,False,False,True,False,0.6054956841253871,3.262162576822508,60.07862210998545
2561,False,False,True,False,False,False,False,0.8439913304964286,6.722896312018789,65.54446506763466
2562,False,False,False,False,False,True,False,0.26708852158857604,8.691652025088027,68.03276398349769
2563,False,False,False,False,False,True,False,0.0764903811416369,4.3082962157028994,54.91176816530832
2564,True,False,True,False,False,True,False,0.6469402695129686,4.151328134301098,78.63180263224217
2565,False,True,True,False,False,False,False,0.7739723924688233,5.026587302248332,74.32982932586214
2566,False,True,False,False,True,False,False,0.5164737739108194,8.279492592054886,70.438843651964
2567,False,False,True,False,False,False,False,0.833778451396313,9.116930398279525,55.31868326390885
2568,False,False,False,False,False,True,False,0.18622413819324596,8.09985100679105,73.92175605309174
2569,False,False,True,False,False,True,False,0.4464721588735838,4.401202640227385,63.89102623099338
2570,False,False,True,False,True,False,False,0.5048493328574839,4.516335158071354,57.0835703293808
2571,True,False,False,False,False,False,False,0.799579772089353,4.568346422244186,27.908944893082076
2572,False,False,True,False,True,True,False,0.34831211983344734,4.797941977117361,125.682425433002
2573,False,False,True,True,True,False,False,0.446660122854055,1.9492281647954748,64.10507781907405
2574,True,False,True,False,False,False,False,0.8685414831600275,8.05932418501532,45.06924265218389
2575,False,False,False,False,True,True,True,0.31343926490983837,3.973101804033785,125.59015500244983
2576,True,True,True,False,False,False,False,0.8008411691228767,4.898541931511279,43.36748787670593
2577,False,True,True,False,True,False,False,0.6590880901546919,8.117983520498361,101.1404889805498
2578,True,False,False,False,False,False,True,0.5956048451484375,5.519872840061271,71.84679229178195
2579,False,False,True,False,True,True,False,0.30953103193714454,6.340053936946079,98.80363567093121
2580,False,False,True,False,False,True,False,0.4757081986490529,3.782278880740335,63.4866391236902
2581,True,False,True,False,False,True,False,0.518732368712596,7.72031254688708,91.38299779348526
2582,False,False,True,False,True,False,False,0.4724421220467462,11.14899576388451,72.69366441797479
2583,False,False,True,False,False,False,False,0.9529260398732302,12.856806768082304,56.326606975484864
2584,False,False,False,False,False,True,False,0.16657679576525267,3.897775422937288,57.93354304351063
2585,False,False,True,False,True,False,False,0.5727465023865159,4.750051594984145,56.27619432487391
2586,True,True,False,False,False,True,False,0.5452334541031286,4.119499471870984,59.88183089197754
2587,True,True,True,True,True,True,False,0.42606105081129314,6.627397961593317,99.95985193468533
2588,False,False,True,False,False,False,False,0.7673980148215317,6.725193835826544,41.416414473426116
2589,True,True,True,False,False,True,False,0.5245810658149879,2.7047893556381237,77.96750572334037
2590,False,True,False,False,False,True,False,0.5648286025691533,4.133689294933485,63.96659437263102
2591,False,False,False,False,False,True,False,0.1795472763307564,4.983638893277179,71.57255292459175
2592,False,False,True,False,False,False,True,0.4571435064868624,4.103530528834169,100.86385587433583
2593,False,False,True,False,False,True,False,0.6112886799212189,2.404400711814034,58.04426188272628
2594,True,True,True,False,True,True,False,0.5412126451972011,5.6677917178063,98.12064354599391
2595,False,False,True,False,False,False,False,0.9066862146150281,4.641842975707961,71.17571409765223
2596,False,False,True,False,False,False,False,0.706299460789238,7.529463044453426,59.46132291496423
2597,False,False,True,False,False,False,False,0.7421260234808107,6.547021612945794,52.7409535837471
2598,True,True,True,False,False,False,False,0.6029092424983019,6.687828871237045,60.95252316213313
2599,False,False,True,False,False,True,False,0.4938680630236939,11.876854940306016,83.12271473954367
2600,False,False,True,False,False,False,False,0.7370080027316638,4.271140969371424,33.74454631149494
2601,True,False,True,False,False,True,False,0.6335014029408798,3.9436718022785877,67.30469007038027
2602,False,False,True,False,False,False,False,0.9409662619618859,4.625569054500277,61.64546642754986
2603,False,False,False,True,False,False,False,0.10020716466188208,2.8579763788168884,33.582802041592664
2604,True,False,True,False,False,False,False,0.7994107912706646,10.1041743538941,61.577132022039635
2605,True,False,True,False,False,False,False,0.7975445254603477,6.567724635489749,43.450860458755024
2606,False,True,False,False,False,False,False,0.81971772925049,9.191072811073584,50.70536930981122
2607,False,False,True,False,True,True,False,0.37021290074356505,2.5204609391591424,94.84275840846351
2608,False,False,False,False,True,False,False,0.3342386076818601,5.567158547065166,56.74027334270244
2609,False,False,True,False,True,True,True,0.27425559109200437,3.4837609206579567,125.48029595444417
2610,True,False,False,False,True,False,True,0.3263692925691603,3.0528546563518844,85.93083559675485
2611,False,False,True,False,True,True,True,0.33039541732205224,7.4393102587901865,132.12971238565856
2612,False,False,True,False,False,True,False,0.47723558817228395,2.901089646532803,58.78143910488266
2613,True,False,True,False,False,False,False,0.659179520162829,9.39954467076268,55.15465423068718
2614,False,False,True,False,False,False,False,0.617691775760102,9.84475275103533,73.3349113028938
2615,False,False,False,False,True,False,False,0.11077044259482513,7.465426246435474,56.304836354980495
2616,False,False,False,False,False,True,False,0.1283531593747604,5.316556927893403,60.61206036056607
2617,False,False,True,True,False,False,False,0.6024283772680201,5.192300011073048,66.92941528344528
2618,False,True,False,False,True,False,True,0.4411786829468414,6.975566725249712,112.17764178262271
2619,False,False,False,True,False,False,False,0.3465855591635477,6.280332586529699,47.12222589921663
2620,False,False,True,False,False,True,False,0.5081934804072353,3.037874754974574,71.64451174692822
2621,False,False,False,False,False,True,False,0.22869480766899525,4.808131177622711,64.49092128783764
2622,False,False,True,False,True,True,False,0.35377300842276616,6.687048210061518,96.88042668252005
2623,False,False,True,False,False,True,False,0.6040378865130547,7.999861257416891,81.81203039948177
2624,True,False,True,False,False,False,False,0.7817721316300217,5.504345978488693,43.91301152562029
2625,True,False,False,False,True,False,False,0.4928703086928795,4.97514584248128,50.9550056736382
2626,False,False,True,True,True,False,False,0.29742051485985943,5.005479378723741,73.6533233851136
2627,True,True,True,False,False,False,False,0.6778803350077149,7.292888436086484,62.77560902975273
2628,False,False,True,False,False,False,False,0.4908321619612288,8.127361791387553,53.53915757112203
2629,False,True,True,False,False,False,False,0.8926264449470491,5.353977904102729,49.067105853285405
2630,False,True,True,False,False,False,False,0.7914003861987291,9.773393336445514,73.6456480178553
2631,False,False,False,False,False,True,False,0.15535404138462813,7.948965978259427,69.23971844601353
2632,True,True,True,False,False,True,False,0.6545767824278953,5.761056366249845,93.39417289078483
2633,False,True,False,False,False,True,False,0.5067894790610039,7.681006838462231,78.52151186329797
2634,False,False,False,False,True,False,False,0.06415971347324811,6.990906887137578,61.03739110725158
2635,False,False,False,False,False,True,False,0.15721060396187156,10.1347806953604,71.86267235874156
2636,False,False,True,False,False,True,False,0.4819631796597638,3.6235750911599682,63.20786920429877
2637,True,False,False,False,False,False,False,0.9526287214906403,5.87800444030308,56.82392943820195
2638,True,False,True,False,True,True,False,0.551491139965909,3.2927807461110965,120.59998562302466
2639,False,False,False,True,False,False,False,0.21981634328539687,3.0226998963602596,35.97038283231453
2640,False,False,False,False,True,False,True,0.18036402381815797,5.034237278305472,93.73677908656673
2641,False,False,True,True,False,True,False,0.4477734043600458,1.4227650339864795,65.02258631998222
2642,False,False,False,False,True,True,False,0.33978069510991815,3.4464198116827003,90.83900849624553
2643,True,False,False,False,True,True,False,0.37538082722360744,4.318116276090334,94.9433215745333
2644,False,False,False,False,False,True,False,0.04145468090614528,9.284110958896225,71.09011773767142
